IR,RED,X,Y,Z,HR,RR,SP02,ERROR_RATE
253361,184491,-0.188153,0.245199,0.931757,83.3333333333333,20.8333333333333,97.4875707673372,0
253512,184568,-0.186151,0.250203,0.929755,83.3333333333333,20.8333333333333,97.4875707673372,0
253693,184623,-0.18515,0.249202,0.926753,83.3333333333333,20.8333333333333,97.4875707673372,0
253453,184650,-0.183149,0.250203,0.927754,75,20.8333333333333,99.6818549657523,0
252832,184415,-0.188153,0.248202,0.925752,75,20.8333333333333,99.6818549657523,0
252783,184373,-0.186151,0.247201,0.924751,75,20.8333333333333,99.6818549657523,0
252773,184291,-0.183149,0.247201,0.925752,75,20.8333333333333,99.6818549657523,0
252779,184307,-0.186151,0.248202,0.928755,75,20.8333333333333,99.6818549657523,0
252839,184307,-0.187152,0.247201,0.931757,75,20.8333333333333,99.6818549657523,0
253089,184330,-0.188153,0.248202,0.928755,75,20.8333333333333,99.6818549657523,0
253271,184422,-0.188153,0.251204,0.929755,75,20.8333333333333,99.6818549657523,0
253474,184495,-0.190155,0.253206,0.925752,75,20.8333333333333,99.6818549657523,0
253786,184591,-0.189154,0.249202,0.92275,75,20.8333333333333,99.6818549657523,0
254018,184681,-0.192156,0.256208,0.927754,75,20.8333333333333,99.9451369134296,0
253582,184728,-0.191155,0.254207,0.918746,75,20.8333333333333,99.9451369134296,0
253459,184562,-0.198161,0.255207,0.923751,75,20.8333333333333,99.9451369134296,0
253548,184576,-0.196159,0.256208,0.917746,75,20.8333333333333,99.9451369134296,0
253716,184643,-0.198161,0.25821,0.916745,75,20.8333333333333,99.9451369134296,0
253793,184696,-0.199162,0.259211,0.92275,75,20.8333333333333,99.9451369134296,0
253948,184736,-0.198161,0.260211,0.921749,75,20.8333333333333,99.9451369134296,0
254214,184810,-0.202164,0.259211,0.914743,75,20.8333333333333,99.9451369134296,0
254360,184866,-0.199162,0.264215,0.916745,75,20.8333333333333,99.9451369134296,0
254528,184911,-0.201163,0.260211,0.925752,75,20.8333333333333,99.9451369134296,0
254642,184938,-0.198161,0.261212,0.920748,83.3333333333333,20.8333333333333,99.8774676388492,0
254357,184933,-0.194158,0.262213,0.920748,83.3333333333333,21.4285714285714,99.8774676388492,0
253962,184793,-0.193157,0.259211,0.925752,83.3333333333333,21.4285714285714,99.8774676388492,0
253817,184713,-0.191155,0.25821,0.921749,83.3333333333333,21.4285714285714,99.8774676388492,0
253875,184684,-0.191155,0.256208,0.924751,83.3333333333333,21.4285714285714,99.8774676388492,0
253886,184700,-0.193157,0.253206,0.92275,83.3333333333333,21.4285714285714,99.8774676388492,0
253877,184662,-0.191155,0.254207,0.930756,83.3333333333333,21.4285714285714,99.8774676388492,0
254043,184668,-0.191155,0.255207,0.920748,83.3333333333333,21.4285714285714,99.8774676388492,0
254124,184647,-0.194158,0.251204,0.925752,83.3333333333333,21.4285714285714,99.8774676388492,0
254173,184727,-0.190155,0.254207,0.927754,75,21.4285714285714,99.6791107248891,0
