SEQ,IR1,RED1,IR2,RED2,IR3,RED3,IR4,RED4
2228,4703,4303,118967,91809,262143,262143,262143,262143
2229,4728,4265,118935,91804,262143,262143,262143,262143
2230,4721,4248,119000,91823,262143,262143,262143,262143
2231,4716,4298,119003,91823,262143,262143,262143,262143
2232,4713,4266,119064,91856,262143,262143,262143,262143
2233,4706,4283,119107,91802,262143,262143,262143,262143
2234,4699,4298,119132,91854,262143,262143,262143,262143
2235,4714,4315,119183,91823,262143,262143,262143,262143
2236,4729,4268,119205,91858,262143,262143,262143,262143
2237,4751,4316,119128,91774,262143,262143,262143,262143
2238,4728,4262,118852,91724,262143,262143,262143,262143
2239,4769,4289,118820,91715,262143,262143,262143,262143
2240,4736,4317,118755,91702,262143,262143,262143,262143
2241,4713,4290,118797,91706,262143,262143,262143,262143
2242,4740,4268,118761,91746,262143,262143,262143,262143
2243,4711,4302,118799,91685,262143,262143,262143,262143
2244,4714,4248,118761,91734,262143,262143,262143,262143
2245,4717,4284,118833,91709,262143,262143,262143,262143
2246,4702,4249,118781,91732,262143,262143,262143,262143
2247,4732,4281,118888,91728,262143,262143,262143,262143
2248,4694,4249,118851,91730,262143,262143,262143,262143
2249,4728,4277,118955,91729,262143,262143,262143,262143
2250,4705,4282,119049,91763,262143,262143,262143,262143
2251,4762,4293,118931,91700,262143,262143,262143,262143
2252,4725,4279,118720,91659,262143,262143,262143,262143
2253,4679,4306,118644,91654,262143,262143,262143,262143
2254,4723,4281,118701,91640,262143,262143,262143,262143
2255,4763,4270,118583,91625,262143,262143,262143,262143
2256,4702,4280,118673,91644,262143,262143,262143,262143
2257,4765,4285,118668,91663,262143,262143,262143,262143
2258,4717,4260,118707,91614,262143,262143,262143,262143
2259,4736,4279,118671,91639,262143,262143,262143,262143
2260,4663,4293,118723,91644,262143,262143,262143,262143
2261,4714,4285,118671,91670,262143,262143,262143,262143
2262,4732,4288,118767,91681,262143,262143,262143,262143
2263,4705,4286,118835,91658,262143,262143,262143,262143
2264,4733,4283,118815,91691,262143,262143,262143,262143
2265,4702,4287,118839,91722,262143,262143,262143,262143
2266,4708,4271,118895,91689,262143,262143,262143,262143
2267,4680,4259,118964,91663,262143,262143,262143,262143
2268,4728,4300,118792,91603,262143,262143,262143,262143
2269,4712,4286,118574,91595,262143,262143,262143,262143
2270,4748,4253,118533,91580,262143,262143,262143,262143
2271,4728,4277,118503,91567,262143,262143,262143,262143
2272,4722,4307,118538,91579,262143,262143,262143,262143
2273,4741,4256,118502,91597,262143,262143,262143,262143
2274,4742,4317,118578,91546,262143,262143,262143,262143
2275,4728,4255,118518,91596,262143,262143,262143,262143
2276,4732,4292,118552,91600,262143,262143,262143,262143
2277,4727,4252,118624,91582,262143,262143,262143,262143
2278,4689,4283,118613,91613,262143,262143,262143,262143
2279,4704,4248,118658,91659,262143,262143,262143,262143
2280,4726,4277,118709,91607,262143,262143,262143,262143
2281,4672,4279,118768,91649,262143,262143,262143,262143
2282,4705,4281,118757,91675,262143,262143,262143,262143
2283,4683,4250,118867,91677,262143,262143,262143,262143
2284,4745,4294,118843,91626,262143,262143,262143,262143
2285,4708,4298,118607,91589,262143,262143,262143,262143
2286,4709,4284,118552,91550,262143,262143,262143,262143
2287,4718,4304,118496,91579,262143,262143,262143,262143
2288,4735,4255,118539,91579,262143,262143,262143,262143
2289,4718,4256,118550,91565,262143,262143,262143,262143
2290,4738,4284,118566,91565,262143,262143,262143,262143
2291,4701,4276,118560,91579,262143,262143,262143,262143
2292,4691,4302,118599,91532,262143,262143,262143,262143
2293,4753,4268,118644,91592,262143,262143,262143,262143
2294,4704,4280,118637,91580,262143,262143,262143,262143
2295,4671,4302,118651,91622,262143,262143,262143,262143
2296,4713,4274,118749,91614,262143,262143,262143,262143
2297,4696,4282,118730,91638,262143,262143,262143,262143
2298,4713,4268,118790,91657,262143,262143,262143,262143
2299,4695,4305,118882,91666,262143,262143,262143,262143
2300,4698,4284,118562,91558,262143,262143,262143,262143
2301,4676,4267,118556,91504,262143,262143,262143,262143
2302,4729,4277,118561,91539,262143,262143,262143,262143
2303,4683,4299,118535,91583,262143,262143,262143,262143
2304,4726,4272,118561,91499,262143,262143,262143,262143
2305,4707,4328,118606,91558,262143,262143,262143,262143
2306,4731,4281,118557,91573,262143,262143,262143,262143
2307,4696,4312,118603,91598,262143,262143,262143,262143
2308,4719,4289,118697,91629,262143,262143,262143,262143
2309,4691,4281,118742,91590,262143,262143,262143,262143
2310,4739,4278,118771,91657,262143,262143,262143,262143
2311,4690,4292,118811,91641,262143,262143,262143,262143
2312,4700,4250,118790,91650,262143,262143,262143,262143
2313,4687,4273,118905,91646,262143,262143,262143,262143
2314,4672,4307,118877,91618,262143,262143,262143,262143
2315,4693,4267,118687,91577,262143,262143,262143,262143
2316,4701,4256,118547,91587,262143,262143,262143,262143
2317,4700,4285,118556,91542,262143,262143,262143,262143
2318,4723,4254,118498,91553,262143,262143,262143,262143
2319,4686,4288,118503,91490,262143,262143,262143,262143
2320,4715,4284,118501,91561,262143,262143,262143,262143
2321,4684,4280,118550,91483,262143,262143,262143,262143
2322,4693,4318,118558,91510,262143,262143,262143,262143
2323,4710,4260,118583,91541,262143,262143,262143,262143
2324,4748,4279,118563,91534,262143,262143,262143,262143
2325,4686,4300,118640,91565,262143,262143,262143,262143
2326,4745,4271,118630,91609,262143,262143,262143,262143
2327,4712,4301,118685,91577,262143,262143,262143,262143
2328,4729,4266,118683,91596,262143,262143,262143,262143
2329,4710,4293,118767,91597,262143,262143,262143,262143
2330,4694,4237,118806,91615,262143,262143,262143,262143
2331,4721,4265,118664,91478,262143,262143,262143,262143
2332,4722,4267,118486,91492,262143,262143,262143,262143
2333,4671,4301,118488,91453,262143,262143,262143,262143
2334,4693,4284,118428,91463,262143,262143,262143,262143
2335,4655,4278,118403,91490,262143,262143,262143,262143
2336,4694,4298,118455,91472,262143,260409,262143,262143
2337,4702,4298,118455,91448,262143,258819,262143,262143
2338,4693,4258,118518,91483,262143,259606,262143,262143
2339,4739,4293,118454,91506,262143,259876,262143,262143
2340,4715,4249,118527,91491,262143,260736,262143,262143
2341,4715,4276,118553,91554,262143,262143,262143,262143
2342,4711,4306,118629,91549,262143,262143,262143,262143
2343,4735,4257,118656,91521,262143,262143,262143,262143
2344,4727,4262,118707,91556,262143,262143,262143,262143
2345,4716,4284,118702,91528,262143,262143,262143,262143
2346,4700,4265,118743,91537,262143,262143,262143,262143
2347,4738,4272,118559,91496,262143,262143,262143,262143
2348,4721,4256,118417,91436,262143,262143,262143,262143
2349,4684,4278,118420,91409,262143,262143,262143,262143
2350,4721,4260,118378,91420,262143,242011,262143,262143
2351,4670,4281,118407,91396,262143,219965,262143,262143
2352,4693,4313,118434,91421,240210,197723,262143,262143
2353,4712,4278,118385,91442,218955,184072,262143,262143
2354,4688,4313,118402,91462,202231,167400,262143,262143
2355,4715,4290,118488,91482,183545,147985,262143,262143
2356,4718,4269,118506,91471,154269,121354,262143,262143
2357,4706,4257,118532,91524,142824,118537,262143,262143
2358,4709,4332,118599,91485,139910,109074,262143,262143
2359,4730,4282,118630,91455,129276,101625,262143,262143
2360,4736,4276,118663,91502,128580,102913,262143,262143
2361,4668,4277,118531,91381,130947,107618,262143,262143
2362,4674,4285,118397,91406,137902,116663,262143,262143
2363,4709,4280,118338,91429,144658,121369,262143,262143
2364,4715,4278,118405,91427,148626,128884,262143,262143
2365,4732,4263,118430,91390,159925,137309,262143,262143
2366,4713,4286,118410,91441,163419,139051,262143,262143
2367,4702,4296,118460,91488,167697,147065,262143,262143
2368,4695,4300,118506,91450,178232,158565,262143,262143
2369,4705,4253,118470,91489,193820,176783,262143,262143
2370,4735,4290,118531,91480,217313,200714,262143,262143
2371,4676,4274,118588,91446,253436,245092,262143,262143
2372,4684,4290,118556,91493,262143,262143,262143,262143
2373,4722,4272,118614,91456,262143,262143,262143,262143
2374,4721,4272,118653,91504,262143,262143,262143,262143
2375,4758,4263,118640,91541,262143,262143,262143,262143
2376,4675,4308,118739,91534,262143,262143,262143,262143
2377,4706,4242,118594,91482,262143,262143,262143,262143
2378,4715,4278,118492,91434,262143,262143,262143,262143
2379,4670,4273,118475,91501,262143,262143,262143,262143
2380,4724,4266,118506,91434,262143,262143,262143,262143
2381,4668,4282,118518,91487,262143,262143,262143,262143
2382,4684,4321,118482,91500,262143,262143,262143,262143
2383,4693,4246,118529,91494,262143,262143,262143,262143
2384,4689,4281,118565,91499,262143,262143,262143,262143
2385,4677,4270,118565,91530,262143,262143,262143,262143
2386,4732,4284,118627,91478,262143,262143,262143,262143
2387,4711,4300,118617,91578,262143,262143,262143,262143
2388,4697,4287,118666,91515,262143,262143,262143,262143
2389,4717,4283,118658,91571,262143,262143,262143,262143
2390,4734,4278,118701,91543,262143,262143,262143,262143
2391,4709,4306,118677,91545,262143,262143,262143,262143
2392,4718,4254,118729,91507,262143,262143,262143,262143
2393,4679,4308,118593,91460,262143,262143,262143,262143
2394,4705,4278,118476,91413,262143,262143,262143,262143
2395,4682,4297,118445,91495,262143,262143,262143,262143
2396,4683,4272,118508,91437,262143,262143,262143,262143
2397,4685,4264,118479,91513,262143,262143,262143,262143
2398,4663,4301,118536,91515,262143,262143,262143,262143
2399,4692,4302,118543,91521,262143,262143,262143,262143
2400,4676,4283,118632,91567,262143,262143,262143,262143
2401,4703,4297,118713,91562,262143,262143,262143,262143
2402,4714,4269,118745,91549,262143,262143,262143,262143
2403,4683,4295,118810,91597,262143,262143,262143,262143
2404,4704,4275,118814,91601,262143,262143,262143,262143
2405,4720,4257,118861,91587,262143,262143,262143,262143
2406,4660,4278,118664,91553,262143,262143,262143,262143
2407,4677,4293,118591,91519,262143,262143,262143,262143
2408,4695,4295,118603,91560,262143,262143,262143,262143
2409,4671,4298,118606,91541,262143,262143,262143,262143
2410,4682,4266,118581,91502,262143,262143,262143,262143
2411,4722,4284,118628,91544,262143,262143,262143,262143
2412,4703,4264,118611,91574,262143,262143,262143,262143
2413,4690,4280,118656,91567,262143,262143,262143,262143
2414,4700,4241,118642,91563,262143,262143,262143,262143
2415,4720,4274,118763,91565,262143,262143,262143,262143
2416,4677,4280,118722,91586,262143,262143,262143,262143
2417,4671,4279,118810,91590,262143,262143,262143,262143
2418,4704,4243,118795,91633,262143,262143,262143,262143
2419,4712,4281,118839,91564,262143,262143,262143,262143
2420,4669,4303,118834,91602,262143,262143,262143,262143
2421,4694,4281,118642,91494,262143,262143,262143,262143
2422,4734,4243,118528,91528,262143,262143,262143,262143
2423,4705,4260,118593,91456,262143,262143,262143,262143
2424,4693,4291,118574,91533,262143,262143,262143,262143
2425,4717,4238,118563,91497,262143,262143,262143,262143
2426,4707,4270,118553,91533,262143,262143,262143,262143
2427,4664,4278,118608,91503,262143,262143,262143,262143
2428,4686,4246,118559,91524,262143,262143,262143,262143
2429,4720,4269,118655,91513,262143,262143,262143,262143
2430,4655,4263,118674,91558,262143,262143,262143,262143
2431,4698,4247,118720,91489,262143,262143,262143,262143
2432,4731,4289,118741,91585,262143,262143,262143,262143
2433,4701,4256,118764,91525,262143,262143,262143,262143
2434,4733,4254,118790,91576,262143,262143,262143,262143
2435,4704,4266,118815,91550,262143,262143,262143,262143
2436,4734,4242,118614,91494,262143,262143,262143,262143
2437,4734,4236,118540,91451,262143,262143,262143,262143
2438,4686,4276,118493,91476,262143,262143,262143,262143
2439,4702,4283,118526,91422,262143,262143,262143,262143
2440,4724,4256,118503,91490,262143,262143,262143,262143
2441,4719,4237,118532,91435,262143,262143,262143,262143
2442,4697,4265,118578,91476,262143,262143,262143,262143
2443,4684,4291,118616,91480,262143,262143,262143,262143
2444,4715,4291,118559,91488,262143,262143,262143,262143
2445,4730,4265,118618,91544,262143,262143,262143,262143
2446,4675,4271,118672,91525,262143,262143,262143,262143
2447,4709,4286,118686,91565,262143,262143,262143,262143
2448,4693,4268,118768,91542,262143,262143,262143,262143
2449,4698,4268,118836,91553,262143,262143,262143,262143
2450,4665,4285,118603,91498,262143,262143,262143,262143
2451,4699,4241,118620,91480,262143,262143,262143,262143
2452,4725,4275,118605,91489,262143,262143,262143,262143
2453,4710,4272,118623,91495,262143,262143,262143,262143
2454,4727,4227,118584,91527,262143,262143,262143,262143
2455,4698,4288,118665,91538,262143,262143,262143,262143
2456,4699,4246,118716,91503,262143,262143,262143,262143
2457,4684,4295,118691,91576,262143,262143,262143,262143
2458,4703,4219,118742,91563,262143,262143,262143,262143
2459,4705,4289,118725,91553,262143,262143,262143,262143
2460,4710,4228,118783,91529,262143,262143,262143,262143
2461,4721,4244,118720,91568,262143,262143,262143,262143
2462,4665,4237,118812,91544,262143,262143,262143,262143
2463,4719,4240,118813,91550,262143,262143,262143,262143
2464,4667,4255,118837,91504,262143,262143,262143,262143
2465,4685,4297,118731,91510,262143,262143,262143,262143
2466,4696,4215,118575,91424,262143,262143,262143,262143
2467,4726,4248,118559,91470,262143,262143,262143,262143
2468,4713,4206,118577,91475,262143,262143,262143,262143
2469,4709,4250,118528,91467,262143,262143,262143,262143
2470,4678,4224,118576,91422,262143,262143,262143,262143
2471,4695,4252,118614,91473,262143,262143,262143,262143
2472,4678,4270,118555,91510,262143,262143,262143,262143
2473,4724,4252,118604,91497,262143,262143,262143,262143
2474,4695,4286,118634,91506,262143,262143,262143,262143
2475,4705,4221,118635,91528,262143,262143,262143,262143
2476,4723,4232,118733,91571,262143,262143,262143,262143
2477,4704,4271,118762,91571,262143,262143,262143,262143
2478,4697,4243,118841,91522,262143,262143,262143,262143
2479,4684,4257,118832,91565,262143,262143,262143,262143
2480,4689,4226,118885,91517,262143,262143,262143,262143
2481,4713,4259,118735,91495,262143,262143,262143,262143
2482,4698,4255,118606,91430,262143,262143,262143,262143
2483,4669,4243,118637,91499,262143,262143,262143,262143
2484,4681,4267,118630,91422,262143,262143,262143,262143
2485,4716,4288,118597,91478,262143,262143,262143,262143
2486,4694,4220,118667,91443,262143,262143,262143,262143
2487,4722,4241,118703,91515,262143,262143,262143,262143
2488,4669,4249,118715,91500,262143,262143,262143,262143
2489,4691,4254,118712,91533,262143,262143,262143,262143
2490,4684,4203,118742,91537,262143,262143,262143,262143
2491,4721,4243,118779,91565,262143,262143,262143,262143
2492,4679,4234,118874,91554,262143,262143,262143,262143
2493,4727,4207,118827,91578,262143,262143,262143,262143
2494,4672,4247,118891,91576,262143,262143,262143,262143
2495,4711,4236,118909,91602,262143,262143,262143,262143
2496,4652,4270,118842,91469,262143,262143,262143,262143
2497,4682,4242,118715,91494,262143,262143,262143,262143
2498,4665,4270,118664,91490,262143,262143,262143,262143
2499,4699,4222,118732,91488,262143,262143,262143,262143
2500,4681,4241,118798,91515,262143,262143,262143,262143
2501,4692,4271,118765,91580,262143,262143,262143,262143
2502,4700,4223,118814,91556,262143,262143,262143,262143
2503,4735,4231,118828,91565,262143,262143,262143,262143
2504,4663,4251,118904,91537,262143,262143,262143,262143
2505,4699,4219,118928,91604,262143,262143,262143,262143
2506,4703,4235,118980,91638,262143,262143,262143,262143
2507,4698,4265,119043,91591,262143,262143,262143,262143
2508,4674,4252,119061,91655,262143,262143,262143,262143
2509,4700,4255,119028,91609,262143,262143,262143,262143
2510,4715,4246,118877,91616,262143,262143,262143,262143
2511,4662,4271,118847,91565,262143,262143,262143,262143
2512,4716,4249,118811,91587,262143,262143,262143,262143
2513,4703,4201,118854,91565,262143,262143,262143,262143
2514,4696,4245,118827,91618,262143,262143,262143,262143
2515,4686,4208,118879,91575,262143,262143,262143,262143
